SAMPLE.ID,LAKE.NO,DOY,TAXON,LENGTH.UM,ABUNDANCE.L,GROUP
E19005123zoo,E,123,Keratella.cochlearis,82.092,4367.787611,Rotifer
E19005123zoo,E,123,Nauplii,142.556,267.6106195,Nauplii
E19005123zoo,E,123,Keratella.quadrata,159.1,9.557522124,Rotifer
E19005123zoo,E,123,Bosmina,352.292,793.2743363,SmCladocera
E19005123zoo,E,123,Cyclopoida,443.25,191.1504425,Cyclopoid
E19005123zoo,E,123,Daphnia,910.65,19.11504425,LgCladocera
E19005124zoo,E,124,Keratella.cochlearis,82.672,3471.061947,Rotifer
E19005124zoo,E,124,Nauplii,122.98,464.2477876,Nauplii
E19005124zoo,E,124,Keratella.quadrata,155.75,10.79646018,Rotifer
E19005124zoo,E,124,Bosmina,287.9133333,80.97345133,SmCladocera
E19005124zoo,E,124,Chydorus,324,10.79646018,SmCladocera
E19005124zoo,E,124,Cyclopoida,389.216,313.0973451,Cyclopoid
E19005124zoo,E,124,Calanoida,449.35,10.79646018,Calanoid
E19005124zoo,E,124,Asplanchna,529,5.398230088,Rotifer
E19005126zoo,E,126,Keratella.cochlearis,79.52,2066.283186,Rotifer
E19005126zoo,E,126,Nauplii,140.14,156.0176991,Nauplii
E19005126zoo,E,126,Keratella.quadrata,142.22,19.02654867,Rotifer
E19005126zoo,E,126,Bosmina,295.416,468.0530973,SmCladocera
E19005126zoo,E,126,Calanoida,414.1,3.805309735,Calanoid
E19005126zoo,E,126,Daphnia,451.2,3.805309735,LgCladocera
E19005126zoo,E,126,Cyclopoida,513.892,289.2035398,Cyclopoid
E19005127zoo,E,127,Keratella.cochlearis,81.656,707.9646018,Rotifer
E19005127zoo,E,127,Nauplii,113.925,84.95575221,Nauplii
E19005127zoo,E,127,Bosmina,292.596,612.3893805,SmCladocera
E19005127zoo,E,127,Cyclopoida,441.292,141.5929204,Cyclopoid
E19005127zoo,E,127,Calanoida,653.1,3.539823009,Calanoid
E19005127zoo,E,127,Daphnia,687.25,7.079646018,LgCladocera
E19005128zoo,E,128,Keratella.cochlearis,78.184,1780.530973,Rotifer
E19005128zoo,E,128,Nauplii,123.396,120.3539823,Nauplii
E19005128zoo,E,128,Keratella.quadrata,141.95,7.079646018,Rotifer
E19005128zoo,E,128,Chydorus,256.3,7.079646018,SmCladocera
E19005128zoo,E,128,Asplanchna,407.7,3.539823009,Rotifer
E19005128zoo,E,128,Bosmina,410.4733333,53.09734513,SmCladocera
E19005128zoo,E,128,Calanoida,489.2,3.539823009,Calanoid
E19005128zoo,E,128,Cyclopoida,503.004,116.8141593,Cyclopoid
E19005130zoo,E,130,Keratella.cochlearis,101.204,516.1061947,Rotifer
E19005130zoo,E,130,Nauplii,143.6125,152.920354,Nauplii
E19005130zoo,E,130,Keratella.quadrata,164.5666667,19.11504425,Rotifer
E19005130zoo,E,130,Camptocercus,295.5,6.371681416,LgCladocera
E19005130zoo,E,130,Bosmina,297.3666667,38.2300885,SmCladocera
E19005130zoo,E,130,Chydorus,315.25,12.74336283,SmCladocera
E19005130zoo,E,130,Cyclopoida,461.88,127.4336283,Cyclopoid
E19005130zoo,E,130,Daphnia,705.55,50.97345133,LgCladocera
E19005133zoo,E,133,Keratella.cochlearis,93.116,610.619469,Rotifer
E19005133zoo,E,133,Keratella.quadrata,151.45,13.27433628,Rotifer
E19005133zoo,E,133,Nauplii,159.964,265.4867257,Nauplii
E19005133zoo,E,133,Chydorus,196.6,6.637168142,SmCladocera
E19005133zoo,E,133,Bosmina,312.2142857,46.46017699,SmCladocera
E19005133zoo,E,133,Cyclopoida,504.225,79.6460177,Cyclopoid
E19005133zoo,E,133,Daphnia,594,26.54867257,LgCladocera
E19005133zoo,E,133,Calanoida,674.7,6.637168142,Calanoid
E19005137zoo,E,137,Lecane,89.5,3.008849558,Rotifer
E19005137zoo,E,137,Keratella.cochlearis,96.036,96.28318584,Rotifer
E19005137zoo,E,137,Keratella.quadrata,167.6,3.008849558,Rotifer
E19005137zoo,E,137,Nauplii,168.072,96.28318584,Nauplii
E19005137zoo,E,137,Synchaeta,177.1,3.008849558,Rotifer
E19005137zoo,E,137,Chydorus,251.388,105.3097345,SmCladocera
E19005137zoo,E,137,Camptocercus,323.9,3.008849558,LgCladocera
E19005137zoo,E,137,Bosmina,406.4333333,45.13274336,SmCladocera
E19005137zoo,E,137,Cyclopoida,453.1571429,63.18584071,Cyclopoid
E19005137zoo,E,137,Asplanchna,485.4,3.008849558,Rotifer
E19005137zoo,E,137,Daphnia,762.6333333,9.026548673,LgCladocera
E19005137zoo,E,137,Calanoida,810.8,9.026548673,Calanoid
E19005140zoo,E,140,Monostyla,94.2,3.628318584,Rotifer
E19005140zoo,E,140,Keratella.cochlearis,94.21111111,32.65486726,Rotifer
E19005140zoo,E,140,Nauplii,134.996,128.8053097,Nauplii
E19005140zoo,E,140,Bosmina,328,1.814159292,SmCladocera
E19005140zoo,E,140,Cyclopoida,546.3875,14.51327434,Cyclopoid
E19005140zoo,E,140,Daphnia,944.9,3.628318584,LgCladocera
E19005140zoo,E,140,Calanoida,1078.6,3.628318584,Calanoid
E19005142zoo,E,142,Keratella.cochlearis,86.07,44.24778761,Rotifer
E19005142zoo,E,142,Nauplii,119.94,194.6902655,Nauplii
E19005142zoo,E,142,Keratella.quadrata,159.7,4.424778761,Rotifer
E19005142zoo,E,142,Chydorus,207.1,4.424778761,SmCladocera
E19005142zoo,E,142,Bosmina,273.8,8.849557522,SmCladocera
E19005142zoo,E,142,Calanoida,319.1,4.424778761,Calanoid
E19005142zoo,E,142,Cyclopoida,552.5,22.12389381,Cyclopoid
E19005142zoo,E,142,Daphnia,649.18,309.7345133,LgCladocera
E19005144zoo,E,144,Keratella.cochlearis,82.56923077,23.00884956,Rotifer
E19005144zoo,E,144,Nauplii,145.35,24.77876106,Nauplii
E19005144zoo,E,144,Keratella.quadrata,175,1.769911504,Rotifer
E19005144zoo,E,144,Cyclopoida,281.7,7.079646018,Cyclopoid
E19005144zoo,E,144,Chydorus,313.8,1.769911504,SmCladocera
E19005144zoo,E,144,Bosmina,470.5,1.769911504,SmCladocera
E19005144zoo,E,144,Daphnia,624.732,125.6637168,LgCladocera
E19005144zoo,E,144,Calanoida,892.2666667,21.23893805,Calanoid
E19005147zoo,E,147,Keratella.cochlearis,100.4666667,16.46017699,Rotifer
E19005147zoo,E,147,Pompholyx,131.5,10.97345133,Rotifer
E19005147zoo,E,147,Nauplii,146.712,252.3893805,Nauplii
E19005147zoo,E,147,Cyclopoida,555.05,10.97345133,Cyclopoid
E19005147zoo,E,147,Calanoida,689.79,54.86725664,Calanoid
E19005149zoo,E,149,Keratella.cochlearis,83.06470588,15.04424779,Rotifer
E19005149zoo,E,149,Lecane,101.8,7.96460177,Rotifer
E19005149zoo,E,149,Nauplii,123.9882353,15.04424779,Nauplii
E19005149zoo,E,149,Keratella.quadrata,149.7214286,12.38938053,Rotifer
E19005149zoo,E,149,Chydorus,218.85,3.539823009,SmCladocera
E19005149zoo,E,149,Calanoida,440.2,0.884955752,Calanoid
E19005149zoo,E,149,Cyclopoida,591.35,1.769911504,Cyclopoid
E19005151zoo,E,151,Keratella.cochlearis,87.05,1.573254671,Rotifer
E19005151zoo,E,151,Nauplii,111.136,32.25172075,Nauplii
E19005151zoo,E,151,Chydorus,216.5375,12.58603736,SmCladocera
E19005151zoo,E,151,Asplanchna,485,0.786627335,Rotifer
E19005154zoo,E,154,Keratella.cochlearis,127,3.053097345,Rotifer
E19005154zoo,E,154,Monostyla,137.65,6.10619469,Rotifer
E19005154zoo,E,154,Nauplii,139.188,143.4955752,Nauplii
E19005154zoo,E,154,Keratella.quadrata,150.5,3.053097345,Rotifer
E19005154zoo,E,154,Chydorus,257.8777778,27.47787611,SmCladocera
E19005154zoo,E,154,Cyclopoida,282.4,3.053097345,Cyclopoid
E19005154zoo,E,154,Calanoida,957.5333333,9.159292035,Calanoid
E19005161zoo,E,161,Nauplii,155.668,195.3982301,Nauplii
E19005161zoo,E,161,Keratella.cochlearis,156.92,14.15929204,Rotifer
E19005161zoo,E,161,Keratella.quadrata,214.5,2.831858407,Rotifer
E19005161zoo,E,161,Chydorus,283.2,8.495575221,SmCladocera
E19005161zoo,E,161,Cyclopoida,358.236,113.2743363,Cyclopoid
E19005161zoo,E,161,Ceriodaphnia,461.1,8.495575221,LgCladocera
E19005161zoo,E,161,Calanoida,502.7666667,8.495575221,Calanoid
E19005161zoo,E,161,Simocephalus,903.03,28.31858407,LgCladocera
E19005168zoo,E,168,Nauplii,134.72,192.300885,Nauplii
E19005168zoo,E,168,Keratella.cochlearis,173.7,3.628318584,Rotifer
E19005168zoo,E,168,Ceriodaphnia,583.1,3.628318584,LgCladocera
E19005168zoo,E,168,Calanoida,916.3833333,21.7699115,Calanoid
E19005170zoo,E,170,Nauplii,180.94,4.498525074,Nauplii
E19005170zoo,E,170,Chydorus,260.645,17.99410029,SmCladocera
E19005170zoo,E,170,Cyclopoida,318.85,1.799410029,Cyclopoid
E19005170zoo,E,170,Daphnia,1152.466667,2.699115044,LgCladocera
E19005170zoo,E,170,Simocephalus,1381.085714,6.297935103,LgCladocera
E19005179zoo,E,179,Brachionus,120.45,3.83480826,Rotifer
E19005179zoo,E,179,Nauplii,141.9125,15.33923304,Nauplii
E19005179zoo,E,179,Keratella.quadrata,156.75,7.669616519,Rotifer
E19005179zoo,E,179,Pompholyx,165.1,1.91740413,Rotifer
E19005179zoo,E,179,Bosmina,226.0333333,5.752212389,SmCladocera
E19005179zoo,E,179,Chydorus,273.2714286,40.26548673,SmCladocera
E19005179zoo,E,179,Cyclopoida,393.375,23.00884956,Cyclopoid
E19005179zoo,E,179,Ceriodaphnia,575.9789474,36.43067847,LgCladocera
E19005179zoo,E,179,Daphnia,754.3,1.91740413,LgCladocera
E19005182zoo,E,182,Pompholyx,88.05,17.25663717,Rotifer
E19005182zoo,E,182,Keratella.cochlearis,93.55,5.752212389,Rotifer
E19005182zoo,E,182,Keratella.quadrata,93.6,2.876106195,Rotifer
E19005182zoo,E,182,Nauplii,146.888,112.1681416,Nauplii
E19005182zoo,E,182,Alona,191.8,2.876106195,SmCladocera
E19005182zoo,E,182,Bosmina,301.525,11.50442478,SmCladocera
E19005182zoo,E,182,Cyclopoida,498.6125,23.00884956,Cyclopoid
E19005196zoo,E,196,Pompholyx,84.55,5.840707965,Rotifer
E19005196zoo,E,196,Lecane,99.15,5.840707965,Rotifer
E19005196zoo,E,196,Nauplii,137.4888889,26.28318584,Nauplii
E19005196zoo,E,196,Trichocerca,141.7,2.920353982,Rotifer
E19005196zoo,E,196,Chydorus,242.2368421,55.48672566,SmCladocera
E19005196zoo,E,196,Camptocercus,406.9571429,20.44247788,LgCladocera
E19005196zoo,E,196,Cyclopoida,435.4785714,43.80530973,Cyclopoid
E19005196zoo,E,196,Simocephalus,961.1,5.840707965,LgCladocera
E19005204zoo,E,204,Lecane,108.1,1.044247788,Rotifer
E19005204zoo,E,204,Pompholyx,180.8,1.044247788,Rotifer
E19005204zoo,E,204,Platyias,194.2,1.044247788,Rotifer
E19005204zoo,E,204,Chydorus,254.92,5.221238938,SmCladocera
E19005204zoo,E,204,Cyclopoida,530.075,8.353982301,Cyclopoid
E19005204zoo,E,204,Ceriodaphnia,580.1,1.044247788,LgCladocera
E19006115zoo,F,115,Conochilus,43.99,61.94690265,Rotifer
E19006115zoo,F,115,Polyarthra,114.0125,49.55752212,Rotifer
E19006115zoo,F,115,Keratella.cochlearis,139.184,1876.99115,Rotifer
E19006115zoo,F,115,Filinia,142.9,12.38938053,Rotifer
E19006115zoo,F,115,Pompholyx,154.96,30.97345133,Rotifer
E19006115zoo,F,115,Nauplii,176.256,229.2035398,Nauplii
E19006115zoo,F,115,Synchaeta,205.2454545,68.14159292,Rotifer
E19006115zoo,F,115,Bosmina,320.7833333,37.16814159,SmCladocera
E19006115zoo,F,115,Cyclopoida,456.1666667,74.33628319,Cyclopoid
E19006118zoo,F,118,Polyarthra,89.88,69.91150442,Rotifer
E19006118zoo,F,118,Keratella.cochlearis,102.34,3271.858407,Rotifer
E19006118zoo,F,118,Filinia,105.85,27.96460177,Rotifer
E19006118zoo,F,118,Conochilus,109.7,41.94690265,Rotifer
E19006118zoo,F,118,Pompholyx,165.1333333,41.94690265,Rotifer
E19006118zoo,F,118,Synchaeta,185.1,97.87610619,Rotifer
E19006118zoo,F,118,Nauplii,186.6727273,307.6106195,Nauplii
E19006118zoo,F,118,Bosmina,353.752,4865.840708,SmCladocera
E19006118zoo,F,118,Cyclopoida,568.208,824.9557522,Cyclopoid
E19006118zoo,F,118,Calanoida,629.9,13.98230088,Calanoid
E19006118zoo,F,118,Daphnia,1302.65,27.96460177,LgCladocera
E19006121zoo,F,121,Keratella.cochlearis,127.42,1681.946903,Rotifer
E19006121zoo,F,121,Polyarthra,134.1,3.805309735,Rotifer
E19006121zoo,F,121,Nauplii,159.8083333,45.66371681,Nauplii
E19006121zoo,F,121,Keratella.quadrata,169.88,19.02654867,Rotifer
E19006121zoo,F,121,Asplanchna,187.1117647,64.69026549,Rotifer
E19006121zoo,F,121,Bosmina,285.516,133.1858407,SmCladocera
E19006121zoo,F,121,Cyclopoida,385.7,247.3451327,Cyclopoid
E19006123zoo,F,123,Keratella.cochlearis,82.344,2699.380531,Rotifer
E19006123zoo,F,123,Nauplii,113.475,62.65486726,Nauplii
E19006123zoo,F,123,Keratella.quadrata,144.4,5.221238938,Rotifer
E19006123zoo,F,123,Bosmina,385.852,1023.362832,SmCladocera
E19006123zoo,F,123,Cyclopoida,539.104,156.6371681,Cyclopoid
E19006123zoo,F,123,Daphnia,625.1333333,15.66371681,LgCladocera
E19006124zoo,F,124,Keratella.cochlearis,84.604,2104.60177,Rotifer
E19006124zoo,F,124,Nauplii,140.68,89.55752212,Nauplii
E19006124zoo,F,124,Keratella.quadrata,146.3,20.3539823,Rotifer
E19006124zoo,F,124,Bosmina,343.348,504.7787611,SmCladocera
E19006124zoo,F,124,Cyclopoida,499.976,162.8318584,Cyclopoid
E19006124zoo,F,124,Daphnia,517.7888889,36.63716814,LgCladocera
E19006125zoo,F,125,Keratella.cochlearis,80.888,2234.070796,Rotifer
E19006125zoo,F,125,Nauplii,118.516,116.8141593,Nauplii
E19006125zoo,F,125,Keratella.quadrata,163.7,2.920353982,Rotifer
E19006125zoo,F,125,Bosmina,273.86,584.0707965,SmCladocera
E19006125zoo,F,125,Cyclopoida,423.952,122.6548673,Cyclopoid
E19006125zoo,F,125,Daphnia,520.18,14.60176991,LgCladocera
E19006126zoo,F,126,Polyarthra,71.3,3.274336283,Rotifer
E19006126zoo,F,126,Keratella.cochlearis,86.608,543.539823,Rotifer
E19006126zoo,F,126,Nauplii,109.4235294,55.66371681,Nauplii
E19006126zoo,F,126,Bosmina,317.5,602.4778761,SmCladocera
E19006126zoo,F,126,Chydorus,323.375,13.09734513,SmCladocera
E19006126zoo,F,126,Cyclopoida,477.7142857,68.76106195,Cyclopoid
E19006127zoo,F,127,Keratella.cochlearis,86.436,452.6548673,Rotifer
E19006127zoo,F,127,Nauplii,131.3,126.5486726,Nauplii
E19006127zoo,F,127,Keratella.quadrata,169.2,4.867256637,Rotifer
E19006127zoo,F,127,Bosmina,394.616,1499.115044,SmCladocera
E19006127zoo,F,127,Cyclopoida,483.075,97.34513274,Cyclopoid
E19006130zoo,F,130,Keratella.cochlearis,90.144,559.7345133,Rotifer
E19006130zoo,F,130,Nauplii,129.2714286,102.2123894,Nauplii
E19006130zoo,F,130,Keratella.quadrata,150.35,9.734513274,Rotifer
E19006130zoo,F,130,Bosmina,321.46,613.2743363,SmCladocera
E19006130zoo,F,130,Cyclopoida,485.65,9.734513274,Cyclopoid
E19006130zoo,F,130,Diaphanosoma,749.7,4.867256637,LgCladocera
E19006131zoo,F,131,Keratella.cochlearis,81.532,852.920354,Rotifer
E19006131zoo,F,131,Nauplii,115.5555556,62.92035398,Nauplii
E19006131zoo,F,131,Bosmina,307.916,4306.548673,SmCladocera
E19006131zoo,F,131,Cyclopoida,558.4714286,97.87610619,Cyclopoid
E19006131zoo,F,131,Calanoida,1007.4,20.97345133,Calanoid
E19006132zoo,F,132,Keratella.cochlearis,94.472,727.8761062,Rotifer
E19006132zoo,F,132,Nauplii,129.8214286,108.4070796,Nauplii
E19006132zoo,F,132,Chydorus,243.6,7.743362832,SmCladocera
E19006132zoo,F,132,Mytilina,255.3,7.743362832,Rotifer
E19006132zoo,F,132,Bosmina,311.8,495.5752212,SmCladocera
E19006132zoo,F,132,Cyclopoida,576.3,54.20353982,Cyclopoid
E19006132zoo,F,132,Asplanchna,592.8,7.743362832,Rotifer
E19006133zoo,F,133,Keratella.cochlearis,87.332,1138.938053,Rotifer
E19006133zoo,F,133,Cyclopoida,119.404,180.0884956,Cyclopoid
E19006133zoo,F,133,Pompholyx,129.1,4.867256637,Rotifer
E19006133zoo,F,133,Keratella.quadrata,154.925,19.46902655,Rotifer
E19006133zoo,F,133,Bosmina,292.468,257.9646018,SmCladocera
E19006133zoo,F,133,Calanoida,651,4.867256637,Calanoid
E19006133zoo,F,133,Simocephalus,1084.7,19.46902655,LgCladocera
E19006133zoo,F,133,Daphnia,1162.6,19.46902655,LgCladocera
E19006137zoo,F,137,Keratella.cochlearis,99.985,36.28318584,Rotifer
E19006137zoo,F,137,Nauplii,138.14,108.8495575,Nauplii
E19006137zoo,F,137,Synchaeta,164.35,7.256637168,Rotifer
E19006137zoo,F,137,Chydorus,260.0666667,5.442477876,SmCladocera
E19006137zoo,F,137,Cyclopoida,285.6,1.814159292,Cyclopoid
E19006137zoo,F,137,Bosmina,299.4,9.07079646,SmCladocera
E19006140zoo,F,140,Keratella.cochlearis,95.8875,23.36283186,Rotifer
E19006140zoo,F,140,Monostyla,99.6,2.920353982,Rotifer
E19006140zoo,F,140,Keratella.quadrata,135.4,1.460176991,Rotifer
E19006140zoo,F,140,Nauplii,145.628,54.02654867,Nauplii
E19006140zoo,F,140,Pompholyx,147.9,10.22123894,Rotifer
E19006140zoo,F,140,Bosmina,269.65,8.761061947,SmCladocera
E19006140zoo,F,140,Cyclopoida,468.7,1.460176991,Cyclopoid
E19006140zoo,F,140,Daphnia,609.5,2.920353982,LgCladocera
E19006142zoo,F,142,Keratella.cochlearis,81.664,96.28318584,Rotifer
E19006142zoo,F,142,Nauplii,105.752,87.25663717,Nauplii
E19006142zoo,F,142,Keratella.quadrata,163.7,3.008849558,Rotifer
E19006142zoo,F,142,Cyclopoida,337.7,3.008849558,Cyclopoid
E19006142zoo,F,142,Daphnia,475.6,3.008849558,LgCladocera
E19006144zoo,F,144,Trichocerca,75.2,3.805309735,Rotifer
E19006144zoo,F,144,Keratella.cochlearis,106.2933333,57.07964602,Rotifer
E19006144zoo,F,144,Nauplii,130.372,110.3539823,Nauplii
E19006144zoo,F,144,Keratella.quadrata,139.1,15.22123894,Rotifer
E19006144zoo,F,144,Pompholyx,153.2222222,34.24778761,Rotifer
E19006144zoo,F,144,Chydorus,228.7,7.610619469,SmCladocera
E19006144zoo,F,144,Cyclopoida,342.5,7.610619469,Cyclopoid
E19006147zoo,F,147,Keratella.cochlearis,84.9,3.982300885,Rotifer
E19006147zoo,F,147,Pompholyx,119.15,7.96460177,Rotifer
E19006147zoo,F,147,Keratella.quadrata,133,3.982300885,Rotifer
E19006147zoo,F,147,Nauplii,134.004,211.0619469,Nauplii
E19006147zoo,F,147,Synchaeta,190,3.982300885,Rotifer
E19006147zoo,F,147,Chydorus,306.1,3.982300885,SmCladocera
E19006147zoo,F,147,Cyclopoida,723.4,7.96460177,Cyclopoid
E19006147zoo,F,147,Calanoida,1306.5,3.982300885,Calanoid
E19006149zoo,F,149,Keratella.cochlearis,81,9.557522124,Rotifer
E19006149zoo,F,149,Nauplii,134.056,262.8318584,Nauplii
E19006149zoo,F,149,Keratella.quadrata,136.5666667,14.33628319,Rotifer
E19006149zoo,F,149,Chydorus,213.14,23.89380531,SmCladocera
E19006149zoo,F,149,Cyclopoida,291.1,19.11504425,Cyclopoid
E19006149zoo,F,149,Daphnia,845.4,4.778761062,LgCladocera
E19006151zoo,F,151,Keratella.cochlearis,88.55,17.69911504,Rotifer
E19006151zoo,F,151,Keratella.quadrata,133.9,8.849557522,Rotifer
E19006151zoo,F,151,Nauplii,136.836,247.7876106,Nauplii
E19006151zoo,F,151,Chydorus,228.18,22.12389381,SmCladocera
E19006151zoo,F,151,Cyclopoida,364.0333333,26.54867257,Cyclopoid
E19006151zoo,F,151,Calanoida,1134.9,4.424778761,Calanoid
E19006154zoo,F,154,Polyarthra,83.2,3.274336283,Rotifer
E19006154zoo,F,154,Brachionus,99.7,3.274336283,Rotifer
E19006154zoo,F,154,Conochilus,115.6,3.274336283,Rotifer
E19006154zoo,F,154,Keratella.cochlearis,139.052,85.13274336,Rotifer
E19006154zoo,F,154,Pompholyx,141.1,3.274336283,Rotifer
E19006154zoo,F,154,Keratella.quadrata,146.7,19.6460177,Rotifer
E19006154zoo,F,154,Nauplii,147.916,294.6902655,Nauplii
E19006154zoo,F,154,Chydorus,246.5,16.37168142,SmCladocera
E19006154zoo,F,154,Cyclopoida,322.6538462,42.56637168,Cyclopoid
E19006154zoo,F,154,Calanoida,435.4,3.274336283,Calanoid
E19006161zoo,F,161,Nauplii,117.756,179.6460177,Nauplii
E19006161zoo,F,161,Keratella.cochlearis,135.756,241.2389381,Rotifer
E19006161zoo,F,161,Keratella.quadrata,149.7333333,30.79646018,Rotifer
E19006161zoo,F,161,Chydorus,263.4333333,15.39823009,SmCladocera
E19006161zoo,F,161,Cyclopoida,349.75,10.26548673,Cyclopoid
E19006161zoo,F,161,Ceriodaphnia,391.6285714,107.7876106,LgCladocera
E19006161zoo,F,161,Calanoida,583.6,20.53097345,Calanoid
E19006168zoo,F,168,Nauplii,141.964,177.7876106,Nauplii
E19006168zoo,F,168,Keratella.cochlearis,146.5,17.34513274,Rotifer
E19006168zoo,F,168,Keratella.quadrata,149.4,4.336283186,Rotifer
E19006168zoo,F,168,Chydorus,267.85,8.672566372,SmCladocera
E19006168zoo,F,168,Cyclopoida,320.4571429,30.3539823,Cyclopoid
E19006168zoo,F,168,Ceriodaphnia,378.975,34.69026549,LgCladocera
E19006168zoo,F,168,Calanoida,1235.3,4.336283186,Calanoid
E19006170zoo,F,170,Keratella.cochlearis,87,4.690265487,Rotifer
E19006170zoo,F,170,Pompholyx,104.5,1.563421829,Rotifer
E19006170zoo,F,170,Keratella.quadrata,114.6,3.126843658,Rotifer
E19006170zoo,F,170,Nauplii,150.8416667,18.76106195,Nauplii
E19006170zoo,F,170,Chydorus,214.275,6.253687316,SmCladocera
E19006170zoo,F,170,Ceriodaphnia,348.6,53.15634218,LgCladocera
E19006170zoo,F,170,Cyclopoida,354.02,7.817109145,Cyclopoid
E19006170zoo,F,170,Daphnia,423.4,1.563421829,LgCladocera
E19006179zoo,F,179,Keratella.cochlearis,140.05,5.752212389,Rotifer
E19006179zoo,F,179,Keratella.quadrata,158,8.628318584,Rotifer
E19006179zoo,F,179,Nauplii,178.9263158,54.6460177,Nauplii
E19006179zoo,F,179,Conochilus,185.5,2.876106195,Rotifer
E19006179zoo,F,179,Trichocerca,190.5,2.876106195,Rotifer
E19006179zoo,F,179,Cyclopoida,358.7,8.628318584,Cyclopoid
E19006179zoo,F,179,Ceriodaphnia,432.6375,46.01769912,LgCladocera
E19006179zoo,F,179,Calanoida,626.72,28.76106195,Calanoid
E19006179zoo,F,179,Daphnia,710.1857143,20.13274336,LgCladocera
E19006182zoo,F,182,Polyarthra,98.6,15.13274336,Rotifer
E19006182zoo,F,182,Nauplii,138.1230769,65.57522124,Nauplii
E19006182zoo,F,182,Keratella.cochlearis,149.9,10.08849558,Rotifer
E19006182zoo,F,182,Chydorus,250.3125,40.3539823,SmCladocera
E19006182zoo,F,182,Ceriodaphnia,352.672,418.6725664,LgCladocera
E19006182zoo,F,182,Cyclopoida,399.375,20.17699115,Cyclopoid
E19006182zoo,F,182,Daphnia,640.96,25.22123894,LgCladocera
E19006182zoo,F,182,Calanoida,816.4090909,55.48672566,Calanoid
E19006196zoo,F,196,Lecane,55,3.480825959,Rotifer
E19006196zoo,F,196,Nauplii,163.9190476,73.09734513,Nauplii
E19006196zoo,F,196,Trichocerca,169.9375,27.84660767,Rotifer
E19006196zoo,F,196,Chydorus,222.42,100.9439528,SmCladocera
E19006196zoo,F,196,Camptocercus,363.45,6.961651917,LgCladocera
E19006196zoo,F,196,Cyclopoida,475.34,17.40412979,Cyclopoid
E19006196zoo,F,196,Diaphanosoma,620.85,6.961651917,LgCladocera
E19006196zoo,F,196,Simocephalus,636.85,6.961651917,LgCladocera
E19006204zoo,F,204,Nauplii,189.0666667,2.230088496,Nauplii
E19006204zoo,F,204,Platyias,208.2,0.743362832,Rotifer
E19006204zoo,F,204,Chydorus,257.26,18.5840708,SmCladocera
E19006204zoo,F,204,Ceriodaphnia,301.1333333,2.230088496,LgCladocera
E19006204zoo,F,204,Camptocercus,347.5333333,4.460176991,LgCladocera
E19006204zoo,F,204,Cyclopoida,719.175,2.973451327,Cyclopoid
E19006204zoo,F,204,Simocephalus,979.5,0.743362832,LgCladocera
